"row_id","area__rucc","area__urban_influence","econ__economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_hispanic","demo__pct_non_hispanic_african_american","demo__pct_non_hispanic_white","demo__pct_american_indian_or_alaskan_native","demo__pct_asian","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","heart_disease_mortality_per_100k","population","metro","p_diab_obese","p_diab_smoke","p_obese_smoke","p_all_three"
1309,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.477,0.048,0.278,0.142,0.512,0.279,0.125,0.183,0.101,0.683,0.012,0.017,0.17279046673287,0.306852035749752,0.339622641509434,0.180734856007944,14,8,0.333,0.237,0.102,0.088,NA,0.301,10,4,19.9,2780,3680,"a",324,"1M+","Metro",0.033966,0.024174,0.078921,0.026280693
1310,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Recreation",0.467,0.07,0.288,0.121,0.505,0.23,0.16,0.032,0.014,0.937,0.012,0.006,0.0526838966202783,0.304174950298211,0.350894632206759,0.292246520874751,12,9,0.224,0.166,0.071,0.06,0.185,0.198,11,1.78,25.2,1679,1399,"b",238,"20-250k","Non-Metro",0.015904,0.011786,0.037184,0.008329216
1316,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Federal/State government-dependent",0.407,0.061,0.27,0.083,0.525,0.249,0.152,0.019,0.3,0.626,0.052,0,0.169491525423729,0.30209371884347,0.362911266201396,0.165503489531406,12,13,0.303,0.242,0.14,0.113,0.107,0.345,12,6.1,28.56,5419,2400,"a",356,"2.5-20k","Non-Metro",0.04242,0.03388,0.073326,0.022217778
1317,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.452,0.052,0.405,0.193,0.517,0.278,0.145,0.561,0.046,0.376,0.029,0,0.338825952626159,0.297631307929969,0.243048403707518,0.120494335736354,12,6,0.298,NA,0.122,0.09,NA,0.283,9,NA,NA,NA,1520,"a",293,"under 2.5k","Non-Metro",0.036356,NA,NA,NA
1318,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.506,0.048,0.158,0.079,0.457,0.228,0.173,0.033,0.017,0.863,0.079,0.015,0.133133133133133,0.426426426426426,0.308308308308308,0.132132132132132,13,10,0.307,0.201,0.089,0.067,0.32,0.207,12,NA,16.85,1869,889,"a",290,"2.5-20k","Non-Metro",0.027323,0.017889,0.061707,0.018944049
1319,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Recreation",0.49,0.045,0.212,0.081,0.51,0.236,0.17,0.04,0,0.912,0.013,0.003,0.0767676767676768,0.277777777777778,0.405050505050505,0.24040404040404,12,9,0.247,0.197,0.086,0.047,0.168,0.175,11,0.8,10.7,1469,1430,"a",215,"20-250k","Metro",0.021242,0.016942,0.048659,0.012018773
1320,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a large metro area","Federal/State government-dependent",0.37,0.079,0.244,0.083,0.498,0.191,0.212,0.011,0,0.97,0,0.008,0.256852791878173,0.363451776649746,0.219289340101523,0.160406091370558,11,14,0.323,0.325,0.144,NA,0.138,0.363,13,NA,NA,NA,NA,"b",383,"under 2.5k","Non-Metro",0.046512,0.0468,0.104975,0.033906925
1322,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Nonspecialized",0.366,0.095,0.314,0.09,0.473,0.215,0.155,0.011,0.32,0.653,0,0,0.246791707798618,0.419545903257651,0.20533070088845,0.128331688055281,11,12,0.377,0.284,0.112,0.119,0.107,0.335,11,NA,37.37,2550,10289,"a",416,"under 2.5k","Non-Metro",0.042224,0.031808,0.107068,0.040364636
1324,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Manufacturing-dependent",0.516,0.039,0.261,0.129,0.508,0.284,0.13,0.151,0.051,0.763,0,0.013,0.186868686868687,0.382828282828283,0.257575757575758,0.172727272727273,15,8,0.299,0.197,0.096,0.067,0.107,0.261,13,3.8,11.87,2989,2119,"a",267,"20-250k","Metro",0.028704,0.018912,0.058903,0.017611997
1326,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.399,0.058,0.278,0.092,0.506,0.236,0.158,0.037,0.088,0.642,0.17,0.002,0.125126135216953,0.375378405650858,0.34510595358224,0.15438950554995,13,12,0.323,0.229,0.128,0.093,0.106,0.359,11,7.57,26.66,2149,2660,"b",372,"250k-1M","Metro",0.041344,0.029312,0.073967,0.023891341
1327,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Recreation",0.389,0.073,0.252,0.101,0.51,0.179,0.268,0.023,0.011,0.948,0,0,0.102970297029703,0.301980198019802,0.373267326732673,0.221782178217822,8,14,0.248,0.208,0.114,0.058,NA,0.297,13,NA,22.38,1780,2109,"b",217,"under 2.5k","Non-Metro",0.028272,0.023712,0.051584,0.012792832
1331,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a large metro area","Farm-dependent",0.416,0.064,0.303,0.15,0.501,0.262,0.184,0.24,0.094,0.643,0.015,0,0.182452642073779,0.376869391824526,0.272183449651047,0.168494516450648,13,12,0.317,0.221,0.121,0.082,NA,0.315,9,5.72,31.45,4909,3079,"b",275,"2.5-20k","Non-Metro",0.038357,0.026741,0.070057,0.022208069
1332,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Farm-dependent",0.414,0.071,0.299,0.117,0.46,0.215,0.187,0.042,0.057,0.648,0.181,0.003,0.202783300198807,0.382703777335984,0.288270377733598,0.12624254473161,11,13,0.337,0.369,0.156,0.077,NA,0.333,10,NA,35.53,2760,2760,"a",455,"2.5-20k","Non-Metro",0.052572,0.057564,0.124353,0.041906961
1335,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Federal/State government-dependent",0.498,0.061,0.156,0.047,0.501,0.186,0.108,0.049,0.124,0.714,0.003,0.102,0.062624254473161,0.225646123260437,0.280318091451292,0.431411530815109,12,6,0.279,0.163,0.068,0.069,0.179,0.222,13,2.78,7.11,2030,1100,"b",215,"20-250k","Metro",0.018972,0.011084,0.045477,0.012688083
1336,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.401,0.085,0.247,0.064,0.508,0.234,0.148,0.007,0.004,0.957,0.008,0.009,0.242728184553661,0.381143430290873,0.25777331995988,0.118355065195587,11,9,0.322,0.295,0.113,0.086,0.093,0.336,13,4.96,24.56,2499,2280,"b",332,"20-250k","Non-Metro",0.036386,0.033335,0.09499,0.03058678
1337,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.364,0.085,0.223,0.075,0.508,0.175,0.244,0.053,0.007,0.841,0.049,0.016,0.0785288270377734,0.277335984095427,0.395626242544732,0.248508946322068,10,13,0.273,0.189,0.109,0.062,0.14,0.192,11,1.66,15.15,1179,1009,"b",226,"20-250k","Non-Metro",0.029757,0.020601,0.051597,0.014085981
1340,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Farm-dependent",0.38,0.108,0.258,0.074,0.504,0.228,0.165,0.001,0.003,0.99,0.007,0.006,0.260913705583756,0.43248730964467,0.195939086294416,0.110659898477157,12,9,0.361,0.339,0.134,0.096,0.124,0.367,13,NA,27.7,4650,4620,"b",328,"under 2.5k","Non-Metro",0.048374,0.045426,0.122379,0.044178819
1342,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.447,0.071,0.205,0.066,0.522,0.219,0.215,0.021,0.367,0.599,0.005,0.005,0.200614124872057,0.373592630501535,0.273285568065507,0.152507676560901,11,14,0.326,0.203,0.14,0.111,0.109,0.316,12,5.68,30.67,2809,1889,"b",304,"2.5-20k","Non-Metro",0.04564,0.02842,0.066178,0.021574028
1344,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Manufacturing-dependent",0.424,0.067,0.246,0.071,0.515,0.229,0.171,0.119,0.043,0.831,0.001,0.013,0.188755020080321,0.423694779116466,0.235943775100402,0.151606425702811,12,13,0.31,0.222,0.119,0.094,NA,0.377,13,2.27,16.98,1759,1459,"b",312,"20-250k","Metro",0.03689,0.026418,0.06882,0.0213342
1346,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Federal/State government-dependent",0.476,0.08,0.187,0.048,0.535,0.218,0.117,0.048,0.633,0.271,0.012,0.025,0.179461615154536,0.293120638085743,0.233300099700897,0.294117647058824,14,10,0.342,0.23,0.114,0.126,0.173,0.303,12,36.73,9.13,1900,939,"b",387,"1M+","Metro",0.038988,0.02622,0.07866,0.02690172
1347,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Manufacturing-dependent",0.419,0.061,0.225,0.082,0.506,0.185,0.239,0.025,0.06,0.901,0.002,0.011,0.210953346855984,0.364097363083164,0.3052738336714,0.119675456389452,7,13,0.295,0.193,0.118,0.084,0.118,0.253,13,NA,22.83,6120,4609,"a",309,"under 2.5k","Non-Metro",0.03481,0.022774,0.056935,0.016795825
1348,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.417,0.085,0.264,0.086,0.524,0.262,0.137,0.03,0.296,0.664,0,0,0.201025641025641,0.291282051282051,0.343589743589744,0.164102564102564,12,10,0.355,0.233,0.151,0.101,0.13,0.334,12,4.66,36,4250,4099,"b",379,"1M+","Metro",0.053605,0.035183,0.082715,0.029363825
1351,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.37,0.133,0.307,0.11,0.51,0.223,0.158,0.005,0.606,0.34,0.036,0.003,0.22974358974359,0.307692307692308,0.350769230769231,0.111794871794872,9,10,0.368,0.267,0.148,0.151,NA,0.334,13,NA,16.66,5609,NA,"b",313,"under 2.5k","Non-Metro",0.054464,0.039516,0.098256,0.036158208
1353,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.487,0.033,0.255,0.123,0.496,0.291,0.146,0.048,0.006,0.93,0.003,0.016,0.247202441505595,0.377416073245168,0.238046795523906,0.137334689725331,17,10,0.321,0.233,0.122,0.075,0.164,0.322,14,NA,18.7,4050,2289,"a",300,"2.5-20k","Non-Metro",0.039162,0.028426,0.074793,0.024008553
1354,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Federal/State government-dependent",0.466,0.062,0.208,0.08,0.49,0.217,0.167,0.024,0.231,0.722,0.001,0.01,0.178571428571429,0.35515873015873,0.254960317460317,0.211309523809524,9,10,0.339,0.29,0.13,0.1,NA,0.272,13,5.5,19.72,6740,2040,"a",316,"20-250k","Metro",0.04407,0.0377,0.09831,0.03332709
1355,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Manufacturing-dependent",0.521,0.051,0.226,0.077,0.523,0.234,0.108,0.124,0.369,0.43,0.012,0.044,0.126633165829146,0.169849246231156,0.24321608040201,0.460301507537688,15,6,0.296,0.14,0.095,0.091,0.145,0.194,12,10.29,11.51,1459,800,"b",209,"250k-1M","Metro",0.02812,0.0133,0.04144,0.01226624
1357,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Mining-dependent",0.388,0.167,0.383,0.144,0.464,0.359,0.063,0.014,0,0.115,0.803,0.005,0.212701612903226,0.436491935483871,0.247983870967742,0.102822580645161,23,5,0.298,0.48,0.076,0.07,0.208,0.303,NA,NA,NA,2720,3860,"b",240,"2.5-20k","Non-Metro",0.022648,0.03648,0.14304,0.04262592
1358,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Recreation",0.464,0.067,0.138,0.052,0.489,0.198,0.182,0.03,0.01,0.951,0.004,0.003,0.120240480961924,0.387775551102204,0.298597194388778,0.193386773547094,9,9,0.301,0.25,0.085,0.074,0.109,0.25,11,NA,9.61,3709,4069,"b",223,"250k-1M","Metro",0.025585,0.02125,0.07525,0.02265025
1359,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.421,0.052,0.337,0.12,0.482,0.233,0.134,0.147,0.444,0.38,0.003,0.003,0.208910891089109,0.367326732673267,0.272277227722772,0.151485148514851,12,8,0.413,0.263,0.122,0.119,0.196,0.26,13,15.5,43.01,3900,4189,"b",283,"20-250k","Metro",0.050386,0.032086,0.108619,0.044859647
1360,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.558,0.027,0.182,0.086,0.49,0.253,0.192,0.146,0,0.827,0.01,0.006,0.128048780487805,0.319105691056911,0.372967479674797,0.179878048780488,11,11,0.304,0.194,0.104,0.078,0.146,0.275,14,NA,30.22,4900,2440,"a",260,"under 2.5k","Non-Metro",0.031616,0.020176,0.058976,0.017928704
1361,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.505,0.051,0.138,0.073,0.486,0.209,0.215,0.021,0,0.933,0.018,0,0.106707317073171,0.389227642276423,0.317073170731707,0.186991869918699,12,13,0.322,0.174,0.1,0.086,0.232,0.346,11,NA,21.37,2470,3669,"b",222,"under 2.5k","Non-Metro",0.0322,0.0174,0.056028,0.018041016
1362,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Manufacturing-dependent",0.512,0.041,0.217,0.106,0.498,0.249,0.139,0.077,0.01,0.888,0.005,0.011,0.148148148148148,0.384384384384384,0.266266266266266,0.201201201201201,14,9,0.314,0.219,0.105,0.068,0.123,0.227,13,NA,13.08,3380,2279,"a",253,"20-250k","Non-Metro",0.03297,0.022995,0.068766,0.021592524
1364,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.556,0.028,0.092,0.048,0.524,0.249,0.132,0.053,0.059,0.818,0.004,0.063,0.0548481880509305,0.209598432908913,0.319294809010774,0.416258570029383,15,6,0.225,0.114,0.072,0.062,0.143,0.193,12,1.7,7.51,1239,420,"a",163,"20-250k","Metro",0.0162,0.008208,0.02565,0.00577125
1366,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Manufacturing-dependent",0.447,0.068,0.261,0.068,0.51,0.198,0.182,0.012,0.007,0.976,0,0.003,0.191532258064516,0.480846774193548,0.222782258064516,0.104838709677419,11,15,0.347,0.309,0.145,0.069,NA,0.331,13,NA,24.62,10070,3410,"a",353,"under 2.5k","Non-Metro",0.050315,0.044805,0.107223,0.037206381
1369,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Farm-dependent",0.351,0.066,0.3,0.148,0.484,0.234,0.163,0.039,0.029,0.721,0.149,0.002,0.181908548707753,0.411530815109344,0.27037773359841,0.136182902584493,12,10,0.341,0.235,0.127,0.089,NA,0.283,10,NA,40.5,4910,14199,"b",372,"under 2.5k","Non-Metro",0.043307,0.029845,0.080135,0.027326035
1373,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Recreation",0.43,0.088,0.247,0.113,0.521,0.179,0.267,0.021,0.001,0.953,0,0.01,0.138,0.401,0.295,0.166,8,12,0.332,0.243,0.12,0.068,0.164,0.294,10,NA,20.55,7820,3150,"a",267,"2.5-20k","Non-Metro",0.03984,0.02916,0.080676,0.026784432
1374,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.554,0.026,0.206,0.116,0.52,0.245,0.237,0.016,0,0.868,0.094,0.008,0.0882352941176471,0.369168356997972,0.351926977687627,0.190669371196755,13,12,0.282,0.138,0.103,0.055,0.208,0.326,12,NA,33.45,1419,1709,"a",306,"under 2.5k","Non-Metro",0.029046,0.014214,0.038916,0.010974312
1379,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.515,0.06,0.137,0.031,0.505,0.219,0.174,0.049,0.02,0.914,0.008,0.01,0.0972364380757421,0.356192425793245,0.341862845445241,0.204708290685773,11,11,0.297,0.243,0.102,0.067,0.176,0.254,12,NA,14.17,2770,2949,"a",252,"250k-1M","Metro",0.030294,0.024786,0.072171,0.021434787
1383,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a large metro area","Recreation",0.523,0.035,0.295,0.197,0.493,0.199,0.209,0.2,0.017,0.768,0.009,0.007,0.119047619047619,0.299603174603175,0.298611111111111,0.282738095238095,9,10,0.302,NA,0.113,0.072,NA,0.231,9,NA,30.71,2679,2129,"a",258,"under 2.5k","Non-Metro",0.034126,NA,NA,NA
1385,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Federal/State government-dependent",0.576,0.028,0.212,0.085,0.499,0.19,0.166,0.035,0.016,0.864,0.036,0.007,0.0524233432245302,0.298714144411474,0.318496538081108,0.330365974282888,9,7,0.276,0.167,0.083,0.07,0.209,0.281,13,NA,15.6,1289,1520,"a",238,"2.5-20k","Non-Metro",0.022908,0.013861,0.046092,0.012721392
1386,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a large metro area","Manufacturing-dependent",0.529,0.046,0.127,0.05,0.498,0.225,0.145,0.074,0.016,0.907,0,0.018,0.0913654618473896,0.357429718875502,0.322289156626506,0.228915662650602,10,7,0.295,0.156,0.08,0.073,0.231,0.167,12,NA,12.22,1830,2410,"a",220,"20-250k","Non-Metro",0.0236,0.01248,0.04602,0.0135759
1387,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Mining-dependent",0.486,0.046,0.342,0.148,0.499,0.273,0.1,0.415,0.186,0.314,0.02,0.062,0.208121827411167,0.234517766497462,0.262944162436548,0.294416243654822,16,6,0.286,0.147,0.081,0.087,0.16,0.213,9,9.2,10.22,1609,1730,"a",249,"1M+","Metro",0.023166,0.011907,0.042042,0.012024012
1388,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.51,0.048,0.176,0.09,0.5,0.247,0.139,0.01,0.008,0.964,0,0.007,0.11830131445905,0.413549039433771,0.308392315470172,0.159757330637007,11,10,0.335,0.244,0.113,0.085,0.184,0.297,14,NA,11.66,2400,2159,"a",313,"1M+","Metro",0.037855,0.027572,0.08174,0.0273829
1390,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.467,0.043,0.217,0.054,0.504,0.244,0.155,0.026,0.022,0.92,0.001,0.006,0.11144578313253,0.422690763052209,0.299196787148594,0.166666666666667,11,11,0.353,0.392,0.111,0.099,0.187,0.318,12,NA,25.57,3599,5989,"a",323,"250k-1M","Metro",0.039183,0.043512,0.138376,0.048846728
